year,geography,geography_type,indicator,value,value_type,demographics,demographic_type,included
2017,South Central Tennessee,Region,Benzodiazepine Death,36,Count,,,No
2017,South Central Tennessee,Region,Cocaine Death,11,Count,,,No
2017,South Central Tennessee,Region,Fentanyl Death,10,Count,,,No
2017,South Central Tennessee,Region,Heroin Death,12,Count,,,No
2017,South Central Tennessee,Region,Opioid Death,34,Count,,,No
2017,South Central Tennessee,Region,All Opioids,56,Count,,,No
2017,South Central Tennessee,Region,Opioids and Any Stimulant,14,Count,,,No
2017,South Central Tennessee,Region,All Opioids and Benzodiazepines,30,Count,,,No
2017,South Central Tennessee,Region,All Drug Overdose Deaths,85,Count,,,No
2017,South Central Tennessee,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),10,Count,,,No
2017,South Central Tennessee,Region,Stimulant Death,6,Rate,,,No
2017,South Central Tennessee,Region,Benzodiazepine Death,10,Rate,,,No
2017,South Central Tennessee,Region,Cocaine Death,3,Rate,,,No
2017,South Central Tennessee,Region,Fentanyl Death,3,Rate,,,No
2017,South Central Tennessee,Region,Heroin Death,3,Rate,,,No
2017,South Central Tennessee,Region,Opioid Death,9,Rate,,,No
2017,South Central Tennessee,Region,All Opioids,15,Rate,,,No
2017,South Central Tennessee,Region,Opioids and Any Stimulant,4,Rate,,,No
2017,South Central Tennessee,Region,All Opioids and Benzodiazepines,8,Rate,,,No
2017,South Central Tennessee,Region,All Drug Overdose Deaths,22,Rate,,,No
2017,South Central Tennessee,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),3,Rate,,,No
2017,Southeast Tennessee,Region,Stimulant Death,24,Count,,,No
2017,Southeast Tennessee,Region,Benzodiazepine Death,16,Count,,,No
2017,Southeast Tennessee,Region,Cocaine Death,3,Count,,,No
2017,Southeast Tennessee,Region,Fentanyl Death,7,Count,,,No
2017,Southeast Tennessee,Region,Heroin Death,3,Count,,,No
2017,Southeast Tennessee,Region,Opioid Death,27,Count,,,No
2017,Southeast Tennessee,Region,All Opioids,39,Count,,,No
2017,Southeast Tennessee,Region,Opioids and Any Stimulant,8,Count,,,No
2017,Southeast Tennessee,Region,All Opioids and Benzodiazepines,15,Count,,,No
2017,Southeast Tennessee,Region,All Drug Overdose Deaths,87,Count,,,No
2017,Southeast Tennessee,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),21,Count,,,No
2017,Southeast Tennessee,Region,Stimulant Death,8,Rate,,,No
2017,Southeast Tennessee,Region,Benzodiazepine Death,5,Rate,,,No
2017,Southeast Tennessee,Region,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2017,Southeast Tennessee,Region,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2017,Southeast Tennessee,Region,Drug Overdose Deaths Involving Heroin,,Rate,,,No
2017,Southeast Tennessee,Region,Opioid Death,9,Rate,,,No
2017,Southeast Tennessee,Region,All Opioids,13,Rate,,,No
2017,Southeast Tennessee,Region,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2017,Southeast Tennessee,Region,All Opioids and Benzodiazepines,5,Rate,,,No
2017,Southeast Tennessee,Region,All Drug Overdose Deaths,28,Rate,,,No
2017,Southeast Tennessee,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),7,Rate,,,No
2017,Stewart,County,Stimulant Death,0,Count,,,No
2017,Stewart,County,Benzodiazepine Death,0,Count,,,No
2017,Stewart,County,Cocaine Death,0,Count,,,No
2017,Stewart,County,Fentanyl Death,0,Count,,,No
2017,Stewart,County,Heroin Death,0,Count,,,No
2017,Stewart,County,Opioid Death,0,Count,,,No
2017,Stewart,County,All Opioids,0,Count,,,No
2017,Stewart,County,Opioids and Any Stimulant,0,Count,,,No
2017,Stewart,County,All Opioids and Benzodiazepines,0,Count,,,No
2017,Stewart,County,All Drug Overdose Deaths,0,Count,,,No
2017,Stewart,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,,,No
2017,Stewart,County,Stimulant Death,0,Rate,,,No
2017,Stewart,County,Benzodiazepine Death,0,Rate,,,No
2017,Stewart,County,Cocaine Death,0,Rate,,,No
2017,Stewart,County,Fentanyl Death,0,Rate,,,No
2017,Stewart,County,Heroin Death,0,Rate,,,No
2017,Stewart,County,Opioid Death,0,Rate,,,No
2017,Stewart,County,All Opioids,0,Rate,,,No
2017,Stewart,County,Opioids and Any Stimulant,0,Rate,,,No
2017,Stewart,County,All Opioids and Benzodiazepines,0,Rate,,,No
2017,Stewart,County,All Drug Overdose Deaths,0,Rate,,,No
2017,Stewart,County,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Rate,,,No
2017,Sullivan,County,Stimulant Death,8,Count,,,No
2017,Sullivan,County,Benzodiazepine Death,20,Count,,,No
2017,Sullivan,County,Cocaine Death,3,Count,,,No
2017,Sullivan,County,Fentanyl Death,6,Count,,,No
2017,Sullivan,County,Heroin Death,5,Count,,,No
2017,Sullivan,County,Opioid Death,19,Count,,,No
2017,Sullivan,County,All Opioids,29,Count,,,No
2017,Sullivan,County,Opioids and Any Stimulant,5,Count,,,No
2017,Sullivan,County,All Opioids and Benzodiazepines,17,Count,,,No
2017,Sullivan,County,All Drug Overdose Deaths,42,Count,,,No
2017,Sullivan,County,Psychostimulants with Abuse Potential (Including Methamphetamine),6,Count,,,No
2017,Sullivan,County,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2017,Sullivan,County,Benzodiazepine Death,11,Rate,,,No
2017,Sullivan,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2017,Sullivan,County,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2017,Sullivan,County,Drug Overdose Deaths Involving Heroin,,Rate,,,No
2017,Sullivan,County,Opioid Death,12,Rate,,,No
2017,Sullivan,County,All Opioids,19,Rate,,,No
2017,Sullivan,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2017,Sullivan,County,All Opioids and Benzodiazepines,10,Rate,,,No
2017,Sullivan,County,All Drug Overdose Deaths,27,Rate,,,No
2017,Sullivan,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2017,Sullivan Metro,Region,Stimulant Death,8,Count,,,No
2017,Sullivan Metro,Region,Benzodiazepine Death,20,Count,,,No
2017,Sullivan Metro,Region,Cocaine Death,3,Count,,,No
2017,Sullivan Metro,Region,Fentanyl Death,6,Count,,,No
2017,Sullivan Metro,Region,Heroin Death,5,Count,,,No
2017,Sullivan Metro,Region,Opioid Death,19,Count,,,No
2017,Sullivan Metro,Region,All Opioids,29,Count,,,No
2017,Sullivan Metro,Region,Opioids and Any Stimulant,5,Count,,,No
2017,Sullivan Metro,Region,All Opioids and Benzodiazepines,17,Count,,,No
2017,Sullivan Metro,Region,All Drug Overdose Deaths,42,Count,,,No
2017,Sullivan Metro,Region,Psychostimulants with Abuse Potential (Including Methamphetamine),6,Count,,,No
2017,Sullivan Metro,Region,Drug Overdose Deaths Involving All Stimulants,,Rate,,,No
2017,Sullivan Metro,Region,Benzodiazepine Death,11,Rate,,,No
2017,Sullivan Metro,Region,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2017,Sullivan Metro,Region,Drug Overdose Deaths Involving Fentanyl,,Rate,,,No
2017,Sullivan Metro,Region,Drug Overdose Deaths Involving Heroin,,Rate,,,No
2017,Sullivan Metro,Region,Opioid Death,12,Rate,,,No
2017,Sullivan Metro,Region,All Opioids,19,Rate,,,No
2017,Sullivan Metro,Region,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2017,Sullivan Metro,Region,All Opioids and Benzodiazepines,10,Rate,,,No
2017,Sullivan Metro,Region,All Drug Overdose Deaths,27,Rate,,,No
2017,Sullivan Metro,Region,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2017,Sumner,County,Stimulant Death,10,Count,,,No
2017,Sumner,County,Benzodiazepine Death,5,Count,,,No
2017,Sumner,County,Cocaine Death,8,Count,,,No
2017,Sumner,County,Fentanyl Death,11,Count,,,No
2017,Sumner,County,Heroin Death,10,Count,,,No
2017,Sumner,County,Opioid Death,11,Count,,,No
2017,Sumner,County,All Opioids,28,Count,,,No
2017,Sumner,County,Opioids and Any Stimulant,7,Count,,,No
2017,Sumner,County,All Opioids and Benzodiazepines,4,Count,,,No
2017,Sumner,County,All Drug Overdose Deaths,40,Count,,,No
2017,Sumner,County,Psychostimulants with Abuse Potential (Including Methamphetamine),4,Count,,,No
2017,Sumner,County,Stimulant Death,6,Rate,,,No
2017,Sumner,County,Drug Overdose Deaths Involving Benzodiazepines,,Rate,,,No
2017,Sumner,County,Drug Overdose Deaths Involving Cocaine,,Rate,,,No
2017,Sumner,County,Fentanyl Death,7,Rate,,,No
2017,Sumner,County,Heroin Death,6,Rate,,,No
2017,Sumner,County,Opioid Death,6,Rate,,,No
2017,Sumner,County,All Opioids,16,Rate,,,No
2017,Sumner,County,Drug Overdose Deaths Involving Opioids and Any Stimulant,,Rate,,,No
2017,Sumner,County,Drug Overdose Deaths Involving All Opioids and Benzodiazepines,,Rate,,,No
2017,Sumner,County,All Drug Overdose Deaths,23,Rate,,,No
2017,Sumner,County,Drug Overdose Deaths Involving Psychostimulants with Abuse Potential (Including Methamphetamine),,Rate,,,No
2017,Tennessee Statewide,State,Stimulant Death,45,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,Benzodiazepine Death,36,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,Cocaine Death,19,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,Fentanyl Death,53,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,Heroin Death,37,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,Opioid Death,47,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,All Opioids,102,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,34,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,35,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,126,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),31,Count,15-24 years,Age,No
2017,Tennessee Statewide,State,Stimulant Death,152,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,Benzodiazepine Death,113,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,Cocaine Death,79,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,Fentanyl Death,160,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,Heroin Death,90,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,Opioid Death,120,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,All Opioids,303,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,101,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,100,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,391,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),85,Count,25-34 years,Age,No
2017,Tennessee Statewide,State,Stimulant Death,157,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,Benzodiazepine Death,126,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,Cocaine Death,74,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,Fentanyl Death,140,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,Heroin Death,78,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,Opioid Death,140,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,All Opioids,308,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,100,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,115,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,413,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),88,Count,35-44 years,Age,No
2017,Tennessee Statewide,State,Stimulant Death,117,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,Benzodiazepine Death,124,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,Cocaine Death,61,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,Fentanyl Death,97,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,Heroin Death,66,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,Opioid Death,180,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,All Opioids,305,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,59,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,111,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,420,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),66,Count,45-54 years,Age,No
2017,Tennessee Statewide,State,Stimulant Death,96,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,Benzodiazepine Death,81,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,Cocaine Death,62,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,Fentanyl Death,43,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,Heroin Death,36,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,Opioid Death,122,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,All Opioids,198,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,43,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,67,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,321,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),40,Count,55-64 years,Age,No
2017,Tennessee Statewide,State,Stimulant Death,16,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,Benzodiazepine Death,19,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,Cocaine Death,10,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,Fentanyl Death,7,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,Heroin Death,3,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,Opioid Death,26,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,All Opioids,40,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,3,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,16,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,73,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),6,Count,65-74 years,Age,No
2017,Tennessee Statewide,State,Stimulant Death,1,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,Benzodiazepine Death,2,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,Cocaine Death,1,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,Fentanyl Death,0,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,Heroin Death,0,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,Opioid Death,5,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,All Opioids,6,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,0,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,1,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,12,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),0,Count,75-84 years,Age,No
2017,Tennessee Statewide,State,Stimulant Death,1,Count,85+ years,Age,No
2017,Tennessee Statewide,State,Benzodiazepine Death,3,Count,85+ years,Age,No
2017,Tennessee Statewide,State,Cocaine Death,0,Count,85+ years,Age,No
2017,Tennessee Statewide,State,Fentanyl Death,1,Count,85+ years,Age,No
2017,Tennessee Statewide,State,Heroin Death,1,Count,85+ years,Age,No
2017,Tennessee Statewide,State,Opioid Death,3,Count,85+ years,Age,No
2017,Tennessee Statewide,State,All Opioids,4,Count,85+ years,Age,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,1,Count,85+ years,Age,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,2,Count,85+ years,Age,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,14,Count,85+ years,Age,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),1,Count,85+ years,Age,No
2017,Tennessee Statewide,State,Stimulant Death,223,Count,Female,Sex,No
2017,Tennessee Statewide,State,Benzodiazepine Death,252,Count,Female,Sex,No
2017,Tennessee Statewide,State,Cocaine Death,111,Count,Female,Sex,No
2017,Tennessee Statewide,State,Fentanyl Death,166,Count,Female,Sex,No
2017,Tennessee Statewide,State,Heroin Death,95,Count,Female,Sex,No
2017,Tennessee Statewide,State,Opioid Death,315,Count,Female,Sex,No
2017,Tennessee Statewide,State,All Opioids,526,Count,Female,Sex,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,138,Count,Female,Sex,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,219,Count,Female,Sex,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,743,Count,Female,Sex,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),132,Count,Female,Sex,No
2017,Tennessee Statewide,State,Stimulant Death,364,Count,Male,Sex,No
2017,Tennessee Statewide,State,Benzodiazepine Death,252,Count,Male,Sex,No
2017,Tennessee Statewide,State,Cocaine Death,195,Count,Male,Sex,No
2017,Tennessee Statewide,State,Fentanyl Death,336,Count,Male,Sex,No
2017,Tennessee Statewide,State,Heroin Death,216,Count,Male,Sex,No
2017,Tennessee Statewide,State,Opioid Death,329,Count,Male,Sex,No
2017,Tennessee Statewide,State,All Opioids,743,Count,Male,Sex,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,204,Count,Male,Sex,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,228,Count,Male,Sex,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,1033,Count,Male,Sex,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),187,Count,Male,Sex,No
2017,Tennessee Statewide,State,Stimulant Death,453,Count,White,Race,No
2017,Tennessee Statewide,State,Benzodiazepine Death,444,Count,White,Race,No
2017,Tennessee Statewide,State,Cocaine Death,187,Count,White,Race,No
2017,Tennessee Statewide,State,Fentanyl Death,417,Count,White,Race,No
2017,Tennessee Statewide,State,Heroin Death,268,Count,White,Race,No
2017,Tennessee Statewide,State,Opioid Death,577,Count,White,Race,No
2017,Tennessee Statewide,State,All Opioids,1119,Count,White,Race,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,273,Count,White,Race,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,394,Count,White,Race,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,1534,Count,White,Race,No
2017,Tennessee Statewide,State,Psychostimulants with Abuse Potential (Including Methamphetamine),299,Count,White,Race,No
2017,Tennessee Statewide,State,Stimulant Death,123,Count,Black,Race,No
2017,Tennessee Statewide,State,Benzodiazepine Death,50,Count,Black,Race,No
2017,Tennessee Statewide,State,Cocaine Death,112,Count,Black,Race,No
2017,Tennessee Statewide,State,Fentanyl Death,77,Count,Black,Race,No
2017,Tennessee Statewide,State,Heroin Death,40,Count,Black,Race,No
2017,Tennessee Statewide,State,Opioid Death,56,Count,Black,Race,No
2017,Tennessee Statewide,State,All Opioids,133,Count,Black,Race,No
2017,Tennessee Statewide,State,Opioids and Any Stimulant,62,Count,Black,Race,No
2017,Tennessee Statewide,State,All Opioids and Benzodiazepines,46,Count,Black,Race,No
2017,Tennessee Statewide,State,All Drug Overdose Deaths,214,Count,Black,Race,No
